article_id,is_propaganda,afiin_score
730586810,non-propaganda,-3.0
727732753,non-propaganda,-1.0
732994481,non-propaganda,-44.0
728865860,non-propaganda,-9.0
728866040,non-propaganda,6.0
728866146,non-propaganda,-39.0
732781970,non-propaganda,-3.0
732783147,non-propaganda,10.0
732412702,non-propaganda,-56.0
732412924,non-propaganda,0.0
732413861,non-propaganda,-3.0
729809886,non-propaganda,1.0
729810058,non-propaganda,-14.0
729231816,non-propaganda,5.0
729231908,non-propaganda,-104.0
729232438,non-propaganda,-8.0
732981801,non-propaganda,3.0
732216480,non-propaganda,0.0
730169099,non-propaganda,-14.0
728936709,non-propaganda,-29.0
728936822,non-propaganda,-21.0
730551086,non-propaganda,-9.0
730551610,non-propaganda,-85.0
730551725,non-propaganda,10.0
732320443,non-propaganda,34.0
732320883,non-propaganda,-39.0
728444460,non-propaganda,3.0
728658795,non-propaganda,11.0
731927521,non-propaganda,1.0
731927633,non-propaganda,5.0
731927768,non-propaganda,1.0
727936982,non-propaganda,25.0
734026167,non-propaganda,-23.0
728030519,non-propaganda,-19.0
727128161,non-propaganda,-19.0
727128458,non-propaganda,-12.0
733839824,non-propaganda,-14.0
730309864,non-propaganda,3.0
729286365,non-propaganda,-5.0
729551014,non-propaganda,-13.0
733452835,non-propaganda,16.0
728407218,non-propaganda,-36.0
728409467,non-propaganda,-19.0
733126561,non-propaganda,-61.0
733126614,non-propaganda,12.0
733127109,non-propaganda,-1.0
732204043,non-propaganda,-33.0
732204081,non-propaganda,-24.0
727849749,non-propaganda,-1.0
733626727,non-propaganda,-27.0
727816632,non-propaganda,-51.0
731851891,non-propaganda,-22.0
727624961,non-propaganda,-22.0
732531242,non-propaganda,-13.0
731393920,non-propaganda,-13.0
727708423,non-propaganda,-14.0
734318455,non-propaganda,-11.0
734319155,non-propaganda,13.0
728175272,non-propaganda,-18.0
728175607,non-propaganda,-31.0
728176125,non-propaganda,-19.0
732241892,non-propaganda,23.0
732242180,non-propaganda,-2.0
728762238,non-propaganda,-22.0
730763345,non-propaganda,1.0
733468790,non-propaganda,-44.0
732708080,non-propaganda,-21.0
732708345,non-propaganda,-3.0
732708916,non-propaganda,-9.0
731869284,non-propaganda,1.0
732868396,non-propaganda,-7.0
729485840,non-propaganda,-9.0
729486176,non-propaganda,29.0
729486200,non-propaganda,16.0
729486388,non-propaganda,-41.0
728688593,non-propaganda,-73.0
730035090,non-propaganda,-23.0
727890692,non-propaganda,-63.0
727891160,non-propaganda,1.0
730424670,non-propaganda,39.0
733598879,non-propaganda,-1.0
732227214,non-propaganda,-7.0
732227386,non-propaganda,1.0
732228009,non-propaganda,-2.0
732228019,non-propaganda,-1.0
730923031,non-propaganda,19.0
728951158,non-propaganda,-18.0
728952204,non-propaganda,10.0
728952704,non-propaganda,-22.0
728952947,non-propaganda,24.0
728344037,non-propaganda,3.0
732468574,non-propaganda,-112.0
732469746,non-propaganda,-9.0
732470885,non-propaganda,11.0
728330811,non-propaganda,-20.0
728331889,non-propaganda,-31.0
728745889,non-propaganda,-3.0
728390845,non-propaganda,-6.0
728669441,non-propaganda,-36.0
727254701,non-propaganda,-6.0
727254726,non-propaganda,-31.0
730121969,non-propaganda,-6.0
733081625,non-propaganda,-13.0
730816336,non-propaganda,-23.0
730816359,non-propaganda,7.0
730817077,non-propaganda,12.0
732207994,non-propaganda,-17.0
729518508,non-propaganda,-51.0
729519305,non-propaganda,16.0
730251443,non-propaganda,-26.0
730251507,non-propaganda,33.0
730930171,non-propaganda,-71.0
728051553,non-propaganda,-13.0
730795636,non-propaganda,-10.0
734343874,non-propaganda,-22.0
734345522,non-propaganda,-9.0
728916101,non-propaganda,-6.0
727723203,non-propaganda,6.0
732836869,non-propaganda,-10.0
730966505,non-propaganda,-7.0
730967049,non-propaganda,19.0
730967660,non-propaganda,-1.0
727597218,non-propaganda,-3.0
732587730,non-propaganda,63.0
734489726,non-propaganda,-87.0
734489767,non-propaganda,-47.0
734490101,non-propaganda,16.0
734490167,non-propaganda,-67.0
733557811,non-propaganda,-18.0
733558525,non-propaganda,-6.0
731575287,non-propaganda,-18.0
731575292,non-propaganda,11.0
731575647,non-propaganda,-2.0
731575767,non-propaganda,24.0
734136897,non-propaganda,20.0
734136910,non-propaganda,-13.0
734137759,non-propaganda,-40.0
734137903,non-propaganda,2.0
734138451,non-propaganda,-10.0
730017073,non-propaganda,-13.0
731676148,non-propaganda,27.0
729915750,non-propaganda,-15.0
730971822,non-propaganda,8.0
731320883,non-propaganda,-6.0
730736765,non-propaganda,-24.0
732472878,non-propaganda,-44.0
732473690,non-propaganda,-19.0
732473821,non-propaganda,28.0
732474320,non-propaganda,-26.0
727375586,non-propaganda,-16.0
727375593,non-propaganda,3.0
727375632,non-propaganda,3.0
727375859,non-propaganda,-6.0
727375866,non-propaganda,-9.0
727376184,non-propaganda,0.0
727376536,non-propaganda,-31.0
727377266,non-propaganda,-1.0
732812731,non-propaganda,-129.0
731689379,non-propaganda,4.0
733479205,non-propaganda,5.0
733479356,non-propaganda,-10.0
733480560,non-propaganda,8.0
731709487,non-propaganda,11.0
731710225,non-propaganda,-13.0
729241733,non-propaganda,-7.0
729241862,non-propaganda,-63.0
729242058,non-propaganda,-50.0
729242809,non-propaganda,-15.0
732423861,non-propaganda,-9.0
732330032,non-propaganda,0.0
732331250,non-propaganda,-77.0
727786193,non-propaganda,-7.0
730155353,non-propaganda,-27.0
727231083,non-propaganda,9.0
728216972,non-propaganda,-23.0
733915765,non-propaganda,-75.0
734472802,non-propaganda,-5.0
732047421,non-propaganda,8.0
733174533,non-propaganda,-32.0
733174820,non-propaganda,-82.0
732958887,non-propaganda,-49.0
732959777,non-propaganda,1.0
733633456,non-propaganda,-2.0
733634385,non-propaganda,-13.0
733181194,non-propaganda,-21.0
729403406,non-propaganda,-13.0
729403590,non-propaganda,13.0
732146307,non-propaganda,8.0
732146611,non-propaganda,-3.0
732147173,non-propaganda,-34.0
728834065,non-propaganda,-16.0
727877209,non-propaganda,-7.0
734463351,non-propaganda,-1.0
728035984,non-propaganda,-10.0
733661236,non-propaganda,-23.0
733661913,non-propaganda,-26.0
734143282,non-propaganda,-45.0
734143430,non-propaganda,-25.0
734143447,non-propaganda,4.0
734144856,non-propaganda,-60.0
733066383,non-propaganda,14.0
733066818,non-propaganda,-45.0
728903184,non-propaganda,-13.0
729126832,non-propaganda,-21.0
734019628,non-propaganda,19.0
734019809,non-propaganda,-7.0
729446263,non-propaganda,-61.0
732793750,non-propaganda,-26.0
732794138,non-propaganda,-85.0
732795051,non-propaganda,-32.0
728296837,non-propaganda,-6.0
728298585,non-propaganda,5.0
729220412,non-propaganda,-19.0
729221187,non-propaganda,-10.0
733199358,non-propaganda,24.0
733199467,non-propaganda,-30.0
734458809,non-propaganda,10.0
730348611,non-propaganda,-85.0
730348930,non-propaganda,-21.0
730349360,non-propaganda,-3.0
732176787,non-propaganda,3.0
731421687,non-propaganda,-10.0
731422343,non-propaganda,-52.0
731518051,non-propaganda,-101.0
733380260,non-propaganda,-18.0
733380338,non-propaganda,7.0
733380745,non-propaganda,0.0
733150092,non-propaganda,-33.0
731425977,non-propaganda,38.0
730301027,non-propaganda,-77.0
730301058,non-propaganda,-39.0
730301904,non-propaganda,19.0
733648441,non-propaganda,-32.0
732086738,non-propaganda,-20.0
733620461,non-propaganda,3.0
733341043,non-propaganda,-47.0
728817145,non-propaganda,8.0
728818970,non-propaganda,1.0
727213201,non-propaganda,8.0
728364467,non-propaganda,6.0
728364536,non-propaganda,-60.0
727305827,non-propaganda,-20.0
727306309,non-propaganda,-3.0
729765272,non-propaganda,-19.0
729765837,non-propaganda,1.0
732187033,non-propaganda,43.0
734079574,non-propaganda,-5.0
732784858,non-propaganda,-59.0
732787168,non-propaganda,-35.0
732598710,non-propaganda,-18.0
734280747,non-propaganda,25.0
734280975,non-propaganda,8.0
727878745,non-propaganda,-41.0
727879595,non-propaganda,-19.0
730653319,non-propaganda,14.0
730653323,non-propaganda,10.0
730654126,non-propaganda,9.0
733012985,non-propaganda,-7.0
733014549,non-propaganda,-14.0
728673703,non-propaganda,1.0
728674601,non-propaganda,-35.0
732332980,non-propaganda,2.0
734189070,non-propaganda,78.0
730080473,non-propaganda,-82.0
727729601,non-propaganda,-11.0
727730220,non-propaganda,-34.0
728141614,non-propaganda,3.0
732904369,non-propaganda,-44.0
729430075,non-propaganda,-11.0
729962138,non-propaganda,-86.0
729962416,non-propaganda,-9.0
727911682,non-propaganda,-6.0
730202709,non-propaganda,-46.0
728507604,non-propaganda,-23.0
728507723,non-propaganda,-7.0
728508850,non-propaganda,12.0
729790999,non-propaganda,12.0
730546348,non-propaganda,35.0
727439053,non-propaganda,-39.0
733497893,non-propaganda,-16.0
733499140,non-propaganda,-29.0
729599640,non-propaganda,-48.0
729600058,non-propaganda,21.0
730146285,non-propaganda,51.0
734045937,non-propaganda,13.0
728710963,non-propaganda,-5.0
734483787,non-propaganda,-8.0
727683563,non-propaganda,3.0
729891496,non-propaganda,-36.0
729565979,non-propaganda,-65.0
730389785,non-propaganda,-71.0
727411349,non-propaganda,2.0
734240481,non-propaganda,1.0
730344006,non-propaganda,-33.0
729047507,non-propaganda,-50.0
730280514,non-propaganda,9.0
731063424,non-propaganda,-29.0
731194350,non-propaganda,20.0
731194757,non-propaganda,-4.0
731273754,non-propaganda,-23.0
732231898,non-propaganda,-3.0
730052703,non-propaganda,-22.0
733451915,non-propaganda,-69.0
733981731,non-propaganda,-58.0
728403603,non-propaganda,4.0
731617082,non-propaganda,-105.0
732874528,non-propaganda,-45.0
728389837,non-propaganda,-53.0
731524625,non-propaganda,-11.0
729082663,non-propaganda,-50.0
732001676,non-propaganda,-60.0
728781219,non-propaganda,17.0
727377639,non-propaganda,8.0
732812169,non-propaganda,-41.0
732812231,non-propaganda,-22.0
731365754,non-propaganda,21.0
727802548,non-propaganda,59.0
731178710,non-propaganda,-34.0
733681811,non-propaganda,-47.0
731241462,non-propaganda,4.0
727578322,non-propaganda,-34.0
729546197,non-propaganda,24.0
733271602,non-propaganda,-18.0
729746544,non-propaganda,6.0
730398997,non-propaganda,-35.0
729425136,non-propaganda,-1.0
727250798,non-propaganda,-42.0
733138689,non-propaganda,30.0
732568579,non-propaganda,52.0
732568705,non-propaganda,313.0
728666516,non-propaganda,-7.0
729436212,non-propaganda,0.0
733606362,non-propaganda,-1.0
728101298,non-propaganda,-2.0
732635401,non-propaganda,-9.0
729146958,non-propaganda,-3.0
729737378,non-propaganda,-4.0
729737471,non-propaganda,-8.0
729937095,non-propaganda,1.0
728840269,non-propaganda,-13.0
732956732,non-propaganda,-7.0
731914362,non-propaganda,0.0
729101303,non-propaganda,-5.0
731615314,non-propaganda,1.0
729330317,non-propaganda,-25.0
731357041,non-propaganda,-10.0
731357962,non-propaganda,-19.0
728735154,non-propaganda,-12.0
728735257,non-propaganda,-5.0
732073075,non-propaganda,-8.0
728473184,non-propaganda,-1.0
728627767,non-propaganda,13.0
730546519,non-propaganda,-13.0
732126713,non-propaganda,-1.0
732963259,non-propaganda,1.0
729094907,non-propaganda,-3.0
731384333,non-propaganda,6.0
733635848,non-propaganda,-12.0
730862756,non-propaganda,15.0
734423898,non-propaganda,13.0
734425121,non-propaganda,9.0
728666261,non-propaganda,5.0
734352673,non-propaganda,3.0
729572873,non-propaganda,45.0
733552729,non-propaganda,-91.0
733552742,non-propaganda,32.0
731309231,non-propaganda,-18.0
731310285,non-propaganda,7.0
727439518,non-propaganda,45.0
733466234,non-propaganda,5.0
733277430,non-propaganda,-64.0
727760563,non-propaganda,6.0
730094291,non-propaganda,11.0
734041440,non-propaganda,33.0
734042300,non-propaganda,11.0
727172316,non-propaganda,-22.0
727172419,non-propaganda,8.0
727173195,non-propaganda,-1.0
730609301,non-propaganda,24.0
730609489,non-propaganda,30.0
728545802,non-propaganda,0.0
730255447,non-propaganda,-1.0
730255468,non-propaganda,52.0
730256030,non-propaganda,53.0
728960598,non-propaganda,35.0
733131564,non-propaganda,-97.0
733132517,non-propaganda,-29.0
731890781,non-propaganda,3.0
728481042,non-propaganda,19.0
727980002,non-propaganda,37.0
731794395,non-propaganda,4.0
732788469,non-propaganda,14.0
728872133,non-propaganda,-7.0
727863937,non-propaganda,26.0
727383383,non-propaganda,31.0
731473910,non-propaganda,-29.0
729482708,non-propaganda,-2.0
731495933,non-propaganda,-31.0
728729587,non-propaganda,28.0
728731106,non-propaganda,14.0
731439284,non-propaganda,14.0
727734444,non-propaganda,-44.0
729362818,non-propaganda,30.0
729698690,non-propaganda,-18.0
734147537,non-propaganda,-191.0
732360143,non-propaganda,27.0
732360903,non-propaganda,47.0
733849072,non-propaganda,-37.0
729237883,non-propaganda,8.0
730394843,non-propaganda,-5.0
730568153,non-propaganda,29.0
734454610,non-propaganda,66.0
734455490,non-propaganda,-17.0
734456699,non-propaganda,63.0
734257334,non-propaganda,3.0
734257912,non-propaganda,5.0
732880173,non-propaganda,21.0
728411854,non-propaganda,-13.0
729690639,non-propaganda,-51.0
729563759,non-propaganda,35.0
729620529,non-propaganda,-43.0
727316877,non-propaganda,8.0
727317372,non-propaganda,61.0
727317375,non-propaganda,20.0
734166893,non-propaganda,-104.0
732302713,non-propaganda,17.0
729303331,non-propaganda,-24.0
729303587,non-propaganda,-28.0
733506885,non-propaganda,-22.0
729578663,non-propaganda,-27.0
729522375,non-propaganda,-27.0
732554288,non-propaganda,14.0
732554768,non-propaganda,-37.0
730800014,non-propaganda,85.0
734347700,non-propaganda,53.0
728706292,non-propaganda,3.0
733376882,non-propaganda,-78.0
730268968,non-propaganda,40.0
730269392,non-propaganda,3.0
730270622,non-propaganda,-2.0
728431521,non-propaganda,5.0
731531303,non-propaganda,8.0
731531326,non-propaganda,21.0
727490547,non-propaganda,11.0
729374900,non-propaganda,7.0
729047795,non-propaganda,-10.0
729047877,non-propaganda,19.0
729050356,non-propaganda,18.0
729347900,non-propaganda,15.0
731210011,non-propaganda,5.0
727679945,non-propaganda,-33.0
732892786,non-propaganda,-35.0
732546746,non-propaganda,15.0
730750024,non-propaganda,-25.0
727350955,non-propaganda,-25.0
733205412,non-propaganda,-10.0
733205541,non-propaganda,14.0
728739481,non-propaganda,-100.0
730850564,non-propaganda,23.0
732858309,non-propaganda,24.0
732858371,non-propaganda,-113.0
732190540,non-propaganda,-6.0
727746895,non-propaganda,3.0
734475484,non-propaganda,4.0
733429680,non-propaganda,-16.0
729336930,non-propaganda,15.0
731284434,non-propaganda,19.0
731285980,non-propaganda,-5.0
731800593,non-propaganda,41.0
731207517,non-propaganda,-43.0
731191680,non-propaganda,69.0
731192654,non-propaganda,-50.0
731683296,non-propaganda,6.0
732613817,non-propaganda,26.0
727285232,non-propaganda,-40.0
733472363,non-propaganda,15.0
734169638,non-propaganda,14.0
731227730,non-propaganda,-98.0
729223547,non-propaganda,-18.0
732834833,non-propaganda,41.0
730595202,non-propaganda,-82.0
728601618,non-propaganda,-30.0
733499571,non-propaganda,16.0
734121971,non-propaganda,3.0
734122093,non-propaganda,34.0
727580760,non-propaganda,-10.0
729645803,non-propaganda,23.0
729645945,non-propaganda,3.0
731380924,non-propaganda,17.0
729070869,non-propaganda,34.0
729073714,non-propaganda,-20.0
732782855,non-propaganda,-59.0
728967388,non-propaganda,12.0
732855180,non-propaganda,11.0
731230446,non-propaganda,-15.0
732216475,non-propaganda,-25.0
729281178,non-propaganda,1.0
730297822,non-propaganda,4.0
730297956,non-propaganda,18.0
730575860,non-propaganda,-3.0
730576032,non-propaganda,-18.0
734025919,non-propaganda,21.0
734027081,non-propaganda,-23.0
727128279,non-propaganda,24.0
730310414,non-propaganda,-135.0
728844582,non-propaganda,-71.0
733710624,non-propaganda,6.0
733451795,non-propaganda,-108.0
733453011,non-propaganda,36.0
728263933,non-propaganda,-70.0
728264064,non-propaganda,44.0
730320506,non-propaganda,10.0
728105559,non-propaganda,-1.0
730556048,non-propaganda,12.0
730696696,non-propaganda,-11.0
728713107,non-propaganda,41.0
732531141,non-propaganda,-47.0
732514539,non-propaganda,49.0
731392861,non-propaganda,12.0
732264166,non-propaganda,18.0
732264167,non-propaganda,9.0
729593931,non-propaganda,-78.0
729767605,non-propaganda,54.0
729767807,non-propaganda,13.0
729960123,non-propaganda,19.0
729356357,non-propaganda,-125.0
730483579,non-propaganda,-2.0
728611004,non-propaganda,42.0
727798258,non-propaganda,37.0
727447180,non-propaganda,8.0
727447192,non-propaganda,3.0
727448664,non-propaganda,11.0
733003114,non-propaganda,12.0
733003658,non-propaganda,43.0
731279385,non-propaganda,-65.0
730035654,non-propaganda,-29.0
730591027,non-propaganda,34.0
730592412,non-propaganda,23.0
733362386,non-propaganda,-4.0
730534896,non-propaganda,-11.0
732661954,non-propaganda,0.0
732662441,non-propaganda,-88.0
730658328,non-propaganda,-8.0
730659324,non-propaganda,38.0
732691964,non-propaganda,-44.0
733077986,non-propaganda,-29.0
732550354,non-propaganda,-27.0
729797243,non-propaganda,25.0
734417715,non-propaganda,22.0
731595774,non-propaganda,11.0
731292784,non-propaganda,8.0
734250085,non-propaganda,-46.0
731299477,non-propaganda,10.0
732587620,non-propaganda,57.0
728984747,non-propaganda,69.0
734491175,non-propaganda,-130.0
731500340,non-propaganda,-44.0
731500424,non-propaganda,67.0
734407788,non-propaganda,-47.0
734138324,non-propaganda,-62.0
733962646,non-propaganda,-15.0
731995614,non-propaganda,4.0
732472775,non-propaganda,58.0
727714259,non-propaganda,-107.0
732066515,non-propaganda,21.0
732066789,non-propaganda,28.0
732812037,non-propaganda,-9.0
731709536,non-propaganda,-47.0
729290888,non-propaganda,-3.0
729291800,non-propaganda,-19.0
733226980,non-propaganda,-77.0
734336887,non-propaganda,15.0
731521233,non-propaganda,2.0
731521882,non-propaganda,-36.0
733871890,non-propaganda,-30.0
732595617,non-propaganda,9.0
732596946,non-propaganda,41.0
728160285,non-propaganda,-21.0
730154263,non-propaganda,-84.0
730774720,non-propaganda,-62.0
730774780,non-propaganda,9.0
732201610,non-propaganda,13.0
733915339,non-propaganda,18.0
733104117,non-propaganda,-63.0
734441731,non-propaganda,31.0
732819993,non-propaganda,-48.0
732821046,non-propaganda,4.0
727373119,non-propaganda,15.0
727737435,non-propaganda,58.0
729403793,non-propaganda,33.0
733454956,non-propaganda,28.0
733454989,non-propaganda,-13.0
732521252,non-propaganda,45.0
